Community Group,Number/Code,Trap type,Bait,Strikes,Species caught,Date,Notes,created date,last edited date,Status,Rebaited,Trap condition
Predator Free Port Hills Sumner Bays,The Heights 1,DOC 200,Dried fruit,1,Rat,"May 16, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Head St post 1,Victor,None,1,Rat,"September 4, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Nutella,1,Rat,"April 17, 2020",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Nutella,1,Rat,"April 14, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Nutella,1,Rat,"April 15, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"April 2, 2020",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"February 9, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,None,1,Rat,"January 24, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,None,0,None,"January 22, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,0,None,"January 1, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,None,1,Rat,"November 6, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"November 15, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"November 20, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"June 24, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"June 12, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"June 19, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Wyn Head St Post 3 ,Victor,Peanut butter,1,Rat,"August 20, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,The Heights 2,Trapinator,None,1,Possum,"September 24, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,The Heights 2,Trapinator,Peanut butter,1,Possum,"April 15, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,
Predator Free Port Hills Sumner Bays,The Heights 2,Trapinator,Fresh fruit,1,Possum,"May 25, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,45_Moncks_Spur_VP,Victor,None,1,Possum,"May 8, 2020",Cage trap,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,121_wakefield_Timms,Timms,None,6,Possum,"February 1, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,None,2,Rat,"August 1, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,1,Rat,"April 2, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,2,Mouse,"April 9, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,1,Rat,"April 11, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,1,Rat,"April 14, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,1,Unspecified,"May 11, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,1,Rat,"April 18, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,121_wakefield_VP,Victor,Peanut butter,1,Rat,"May 27, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Hardwicke East 2 ,Victor,None,1,Rat,"September 9, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,Hardwicke St  Black Trap ,Rat trap,None,1,Rat,"September 9, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",Yes,OK
Predator Free Port Hills Sumner Bays,10_Panorama_VP,Victor,None,1,Rat,"August 10, 2020",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,54_Mulgans_Track_Trapinator,Trapinator,None,4,Possum,"June 1, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_TNR_16,Trapinator,None,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,22,Victor,Carrot,1,Mouse,"July 2, 2020",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,22,Victor,Carrot,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,22,Victor,Lure,1,Mouse,"March 16, 2020",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,22,Victor,None,1,Rat,"September 16, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,22,Victor,Peanut butter,1,Possum,"November 18, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,22,Victor,Lure,1,Rat,"January 16, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,22,Victor,Carrot,1,Possum,"September 1, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,22,Victor,Lure,1,Possum,"September 1, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_07,Sentinel,Lure,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_07,Sentinel,None,1,Possum,"November 5, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_07,Sentinel,None,1,Possum,"November 8, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_07,Sentinel,Rat and Possum Lure,1,Possum,"December 15, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_07,Sentinel,Rat and Possum Lure,1,Possum,"January 1, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,23,Sentinel,Carrot,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,23,Sentinel,Carrot,1,Possum,"February 3, 2020",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,23,Sentinel,Carrot,1,Possum,"December 2, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,23,Sentinel,Rat and Possum Lure,1,Possum,"November 29, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,23,Sentinel,None,1,Possum,"November 8, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,23,Sentinel,Rat and Possum Lure,1,Possum,"December 27, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Carrot,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Lure,1,Mouse,"November 13, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Peanut butter,1,Mouse,"November 6, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Lure,1,Rat,"October 20, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Carrot,1,Rat,"September 16, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,None,1,Rat,"September 16, 2018",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Peanut butter,1,Rat,"November 18, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Peanut butter,1,Rat,"February 6, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_VP_08,Victor,Rat and Possum Lure,1,Rat,"March 13, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_02,Sentinel,Carrot,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_02,Sentinel,Carrot,1,Possum,"December 13, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_02,Sentinel,Lure,1,Possum,"November 14, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_02,Sentinel,None,1,Possum,"November 6, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_VP_15,Victor,Peanut butter,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,CT_VP_15,Victor,None,1,Rat,"October 26, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_A12_01,A24,Rat and Possum Lure,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,CT_A12_01,A24,None,1,Rat,"September 16, 2018",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_A12_01,A24,None,1,Rat,"October 27, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,35B Beachville Road - A24,A24,None,1,Hedgehog,"November 13, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,35B Beachville Road - A24,A24,None,1,Hedgehog,"October 30, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,35B Beachville Road - A24,A24,None,1,Hedgehog,"October 22, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,12_Head_VP,Victor,None,3,Rat,"October 15, 2018","Our third rat caught in three days. The third one on the night of 14/15 Oct.

This is now three rats caught in this trap in total.","October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,92_Scarborough_VP,Victor,None,1,Rat,"October 13, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,92_Scarborough_VP,Victor,Peanut butter,1,Rat,"October 27, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_08,Sentinel,Carrot,0,None,"September 10, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_08,Sentinel,Rat and Possum Lure,1,Possum,"November 19, 2019",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,CT_SNTL_08,Sentinel,None,1,Possum,"November 30, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,50_Colenso_Street_VP1,Victor,None,0,None,"September 21, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,50_Colenso_Street_VP1,Victor,None,0,None,"September 21, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,50_Colenso_Street_VP2,Victor,None,0,None,"September 21, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,12_Taupata_A24,A24,None,2,Hedgehog,"December 1, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",Yes,OK
Predator Free Port Hills Sumner Bays,12_Taupata_A24,A24,Other (please specify),2,Unspecified,"December 1, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",Yes,OK
Predator Free Port Hills Sumner Bays,12_Taupata_A24,A24,Lure,8,Unspecified,"April 6, 2019",,"October 30, 2020","November 25, 2020","Still set, bait OK",Yes,Regassed
Predator Free Port Hills Sumner Bays,12_Taupata_A24,A24,Lure,4,Hedgehog,"April 6, 2019",,"October 30, 2020","November 25, 2020","Still set, bait OK",Yes,Regassed
Predator Free Port Hills Sumner Bays,Lifeboat 2,Victor,None,1,Rat,"October 1, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Lifeboat 3,Victor,None,1,Rat,"October 1, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Trapinator,Trapinator,Peanut butter,1,Possum,"March 28, 2020",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Trapinator,Trapinator,None,1,Possum,"December 23, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,Menzies,Victor,None,1,Rat,"October 14, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Menzies,Victor,Peanut butter,1,Rat,"October 23, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Menzies,Victor,Peanut butter,1,Rat,"December 1, 2018",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Menzies,Victor,Peanut butter,1,Rat,"June 24, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Menzies,Victor,Peanut butter,1,Rat,"June 10, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,Menzies,Victor,Peanut butter,1,Rat,"June 12, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,
Predator Free Port Hills Sumner Bays,70_RichmondHill_VP,Victor,None,1,Rat,"October 17, 2018",,"October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Hedgehog,"October 21, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"August 7, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Possum,"April 27, 2020","At #6 Hurst Seager, Ian.","October 30, 2020","November 25, 2020",Sprung,No,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Possum,"February 19, 2020",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Hedgehog,"November 4, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Possum,"November 3, 2019",,"October 30, 2020","November 25, 2020",Sprung,Yes,OK
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"November 6, 2016",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Other (please specify),1,Hedgehog,"December 4, 2016",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"December 9, 2016",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"March 24, 2017",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"May 9, 2017",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"May 13, 2017",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"August 18, 2017",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"October 21, 2017",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"November 27, 2017",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"January 18, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"February 7, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"February 14, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"February 15, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"June 8, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"September 8, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Possum,"September 22, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"October 6, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"November 13, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"November 22, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,None,1,Hedgehog,"November 25, 2018",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Hedgehog,"February 19, 2019",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
Predator Free Port Hills Sumner Bays,10_Hurst_Seager_Timms,Timms,Fresh fruit,1,Hedgehog,"February 21, 2019",,"October 30, 2020","November 25, 2020","Still set, bait OK",No,
